store_id,item_id,candidate_model,backtest_mae,backtest_rmse,backtest_bias,backtest_wape_percent,model_priority
CA_1,FOODS_3_017,weekly_seasonal_naive,0.16071428571428573,0.4225771273642583,0.017857142857142856,180.0,2
CA_1,FOODS_3_017,mean_7_days,0.18112244897959182,0.3711537444790451,0.017857142857142846,202.85714285714283,3
CA_1,FOODS_3_017,mean_28_days,0.19323979591836732,0.34487871278264226,0.026785714285714274,216.42857142857136,4
CA_1,FOODS_3_017,last_value_naive,0.30357142857142855,0.5669467095138409,0.16071428571428573,340.0,1
CA_1,FOODS_3_018,mean_7_days,1.0752551020408163,1.5164909818258674,-0.36607142857142866,71.25950972104819,3
CA_1,FOODS_3_018,mean_28_days,1.1096938775510206,1.491472358415793,-0.18750000000000006,73.54184277261201,4
CA_1,FOODS_3_018,weekly_seasonal_naive,1.1160714285714286,1.5726456325931426,-0.36607142857142855,73.96449704142012,2
CA_1,FOODS_3_018,zero_forecast,1.5089285714285714,2.063717173313381,-1.5089285714285714,100.0,0
CA_1,FOODS_3_018,last_value_naive,1.6517857142857142,2.1401768952255193,0.24107142857142858,109.46745562130178,1
CA_1,FOODS_3_019,mean_28_days,1.0899234693877553,1.3180458633747096,0.03571428571428575,81.3809523809524,4
CA_1,FOODS_3_019,mean_7_days,1.1530612244897955,1.4742691028964496,0.0535714285714286,86.09523809523807,3
CA_1,FOODS_3_019,weekly_seasonal_naive,1.3392857142857142,1.7113069358158484,0.05357142857142857,100.0,2
CA_1,FOODS_3_019,zero_forecast,1.3392857142857142,1.8708286933869707,-1.3392857142857142,100.0,0
CA_1,FOODS_3_019,last_value_naive,1.8035714285714286,2.349011950343621,0.9107142857142857,134.66666666666666,1
CA_1,FOODS_3_020,mean_28_days,5.58545918367347,6.950650571518247,-0.7946428571428568,56.766917293233085,4
CA_1,FOODS_3_020,mean_7_days,5.767857142857143,7.247800510837613,0.12499999999999956,58.620689655172406,3
CA_1,FOODS_3_020,weekly_seasonal_naive,8.125,10.387148653160653,0.125,82.57713248638838,2
CA_1,FOODS_3_020,last_value_naive,8.303571428571429,9.7357955137582,6.410714285714286,84.39201451905626,1
CA_1,FOODS_3_020,zero_forecast,9.839285714285714,12.01264215019208,-9.839285714285714,100.0,0
